aar,fornavn,n,koen
2010,atle,2,dreng
2010,atli,1,dreng
2010,atshey,1,dreng
2010,attila,1,dreng
2010,august,286,dreng
2010,august-emil,1,dreng
2010,augustin,1,dreng
2010,augustus,1,dreng
2010,aun,1,dreng
2010,aung,1,dreng
2010,aurelius,1,dreng
2010,avery,1,dreng
2010,avgust,1,dreng
2010,awab,1,dreng
2010,awais,2,dreng
2010,awesome,1,dreng
2010,awin,1,dreng
2010,awwab,1,dreng
2010,axel,63,dreng
2010,ayaan,7,dreng
2010,ayad,1,dreng
2010,ayan,2,dreng
2010,ayaz,4,dreng
2010,ayden,1,dreng
2010,ayed,1,dreng
2010,ayham,1,dreng
2010,ayhan,1,dreng
2010,ayman,4,dreng
2010,aymen,1,dreng
2010,ayoub,7,dreng
2010,ayub,1,dreng
2010,ayuub,6,dreng
2010,azaan,3,dreng
2010,azad,4,dreng
2010,azan,1,dreng
2010,azib,1,dreng
2010,azim,2,dreng
2010,baal,1,dreng
2010,baboucarr,1,dreng
2010,badar,1,dreng
2010,bader,1,dreng
2010,bahoz,1,dreng
2010,bajram,1,dreng
2010,balder,22,dreng
2010,bálint,1,dreng
2010,baltasar,1,dreng
2010,balthasar,2,dreng
2010,balthazar,1,dreng
2010,bam,1,dreng
2010,bao,1,dreng
2010,baraa,1,dreng
2010,baran,4,dreng
2010,baris,1,dreng
2010,barkas,1,dreng
2010,barnabas,1,dreng
2010,barry,1,dreng
2010,bartosz,2,dreng
2010,bas,1,dreng
2010,basil,2,dreng
2010,bassam,2,dreng
2010,bastian,138,dreng
2010,batu,1,dreng
2010,batuhan,3,dreng
2010,bawan,1,dreng
2010,bawer,1,dreng
2010,bedirhan,1,dreng
2010,belal,1,dreng
2010,ben,4,dreng
2010,benas,1,dreng
2010,bence,1,dreng
2010,bendegùz,1,dreng
2010,bendiks,1,dreng
2010,bendix,2,dreng
2010,benedict,2,dreng
2010,bener,1,dreng
2010,beni,2,dreng
2010,benjamin,381,dreng
2010,benji,2,dreng
2010,bentley,1,dreng
2010,benyamin,12,dreng
2010,beran,1,dreng
2010,berat,9,dreng
2010,berdan,1,dreng
2010,beren,1,dreng
2010,berkan,2,dreng
2010,berkay,4,dreng
2010,berke,2,dreng
2010,bernhard,6,dreng
2010,bertel,9,dreng
2010,berthel,1,dreng
2010,berthel-emil,1,dreng
2010,berthram,2,dreng
2010,bertil,71,dreng
2010,bertram,207,dreng
2010,berzan,1,dreng
2010,besjan,1,dreng
2010,bhavesh,1,dreng
2010,bilal,5,dreng
2010,bile,1,dreng
2010,bille,10,dreng
2010,billy,7,dreng
2010,binyamin,1,dreng
2010,birgir,1,dreng
2010,birk,45,dreng
2010,birkir,2,dreng
2010,bjarke,20,dreng
2010,bjarki,2,dreng
2010,bjarne,2,dreng
2010,bjartur,1,dreng
2010,bjørke,1,dreng
2010,bjørn,43,dreng
2010,björn,1,dreng
2010,blake,1,dreng
2010,blank,62,dreng
2010,blend,1,dreng
2010,blenor,1,dreng
2010,bleon,2,dreng
2010,bo,3,dreng
2010,boas,1,dreng
2010,boaz,1,dreng
2010,bob,3,dreng
2010,bogdan,1,dreng
2010,bojan,1,dreng
2010,bora,2,dreng
2010,boris,3,dreng
2010,bosse,1,dreng
2010,botan,1,dreng
2010,brage,1,dreng
2010,brandon,2,dreng
2010,bray,1,dreng
2010,breki,1,dreng
2010,bror,7,dreng
2010,bruno,2,dreng
2010,brynjólfur,1,dreng
2010,bubacarr,1,dreng
2010,buller,1,dreng
2010,burak,1,dreng
2010,burhan,2,dreng
2010,buster,42,dreng
2010,bünyamin,8,dreng
2010,børge,1,dreng
2010,cabdirahman,1,dreng
2010,caden,1,dreng
2010,caglar,1,dreng
2010,caillou,1,dreng
2010,cain,1,dreng
2010,cal,1,dreng
2010,caleb,7,dreng
2010,calle,7,dreng
2010,callix,1,dreng
2010,callum,1,dreng
2010,calvin,3,dreng
2010,camillius,1,dreng
2010,camillo,1,dreng
2010,camilo,2,dreng
2010,can,3,dreng
2010,carl,219,dreng
2010,carl-anton,1,dreng
2010,carl-christian,3,dreng
2010,carl-elias,1,dreng
2010,carl-emil,19,dreng
2010,carl-frederik,1,dreng
2010,carl-gustav,1,dreng
2010,carl-johan,1,dreng
2010,carl-loui,1,dreng
2010,carlo,16,dreng
2010,carlos,13,dreng
2010,carl-oscar,2,dreng
2010,carl-philip,1,dreng
2010,carlton,1,dreng
2010,carl-valdemar,1,dreng
2010,carl-victor,1,dreng
2010,casbian,3,dreng
2010,cashius,1,dreng
2010,caspar,1,dreng
2010,casper,118,dreng
2010,caspian,4,dreng
2010,cassander,1,dreng
2010,cassius,4,dreng
2010,castor,2,dreng
2010,cato,2,dreng
2010,cebastian,2,dreng
2010,cecil,1,dreng
2010,cedric,1,dreng
2010,celal,1,dreng
2010,celius,2,dreng
2010,cem,1,dreng
2010,cemal,2,dreng
2010,ceylan,1,dreng
2010,chani,1,dreng
2010,chaniel,1,dreng
2010,chano,1,dreng
2010,charbel,1,dreng
2010,charles,7,dreng
2010,charley,1,dreng
2010,charli,1,dreng
2010,charlie,68,dreng
2010,charly,2,dreng
2010,cheikh,1,dreng
2010,cheng-en,1,dreng
2010,chi-bao,1,dreng
2010,chidubem,1,dreng
2010,chigozirim,1,dreng
2010,choman,1,dreng
2010,chresten,1,dreng
2010,chrestian,1,dreng
2010,chris,12,dreng
2010,chrisbjørn,1,dreng
2010,chriss,1,dreng
2010,christen,1,dreng
2010,christer,1,dreng
2010,christian,358,dreng
2010,christian-emil,2,dreng
2010,christiano,1,dreng
2010,christoffer,92,dreng
2010,christoph,1,dreng
2010,christopher,32,dreng
2010,chriztoffer,1,dreng
2010,chuong,1,dreng
2010,cian,1,dreng
2010,ciano,1,dreng
2010,cielo,1,dreng
2010,cihan,2,dreng
2010,cilan,1,dreng
2010,cilas,12,dreng
2010,cilius,5,dreng
2010,cimran,1,dreng
2010,cinar,1,dreng
2010,claes,4,dreng
2010,claudio,3,dreng
2010,claus,1,dreng
2010,clemens,4,dreng
2010,clement,4,dreng
2010,cody,12,dreng
2010,coen,1,dreng
2010,cole,1,dreng
2010,colin,2,dreng
2010,columbus,1,dreng
2010,conall,2,dreng
2010,connor,3,dreng
2010,conor,1,dreng
2010,conrad,44,dreng
2010,constantin,2,dreng
2010,corfitz,1,dreng
2010,cornelius,23,dreng
2010,corto,2,dreng
2010,cosmo,1,dreng
2010,cozmo,1,dreng
2010,cristian,2,dreng
2010,cristiano,2,dreng
2010,cyril,1,dreng
2010,cyrus,1,dreng
2010,cæsar,1,dreng
2010,daehee,1,dreng
2010,dag,2,dreng
2010,dagur,1,dreng
2010,dahir,1,dreng
2010,dainius,1,dreng
2010,dairo,1,dreng
2010,dajus,1,dreng
2010,damian,17,dreng
2010,damien,3,dreng
2010,damjan,1,dreng
2010,dan,5,dreng
2010,dana,1,dreng
2010,daner,1,dreng
2010,danhua,1,dreng
2010,dani,2,dreng
2010,danial,3,dreng
2010,daniel,246,dreng
2010,daníel,1,dreng
2010,danielius,1,dreng
2010,daniels,4,dreng
2010,daniil,2,dreng
2010,danijel,1,dreng
2010,danilo,4,dreng
2010,daniyal,2,dreng
2010,danni,8,dreng
2010,dannie,1,dreng
2010,danniel,1,dreng
2010,danny,4,dreng
2010,dante,6,dreng
2010,danush,1,dreng
2010,danxu,1,dreng
2010,danyal,2,dreng
2010,dardan,1,dreng
2010,darin,2,dreng
2010,dario,1,dreng
2010,dariq,1,dreng
2010,daris,1,dreng
2010,daro,1,dreng
2010,darwin,3,dreng
2010,dat-peter,1,dreng
2010,davan,1,dreng
2010,dave,2,dreng
2010,daví,1,dreng
2010,david,157,dreng
2010,david-ikenna,1,dreng
2010,davud,1,dreng
2010,davut,1,dreng
2010,dawid,4,dreng
2010,dawood,1,dreng
2010,dawud,2,dreng
2010,dayne,1,dreng
2010,dean,4,dreng
2010,dear,1,dreng
2010,deen,1,dreng
2010,deimonas,1,dreng
2010,dejan,2,dreng
2010,dejlan,1,dreng
2010,delovan,1,dreng
2010,demetri,1,dreng
2010,denas,1,dreng
2010,deni,2,dreng
2010,denis,5,dreng
2010,deniz,5,dreng
2010,denizel,1,dreng
2010,dennis,13,dreng
2010,denver,1,dreng
2010,denys,1,dreng
2010,desmond,1,dreng
2010,destan,1,dreng
2010,devon,2,dreng
2010,devran,2,dreng
2010,devrim,2,dreng
2010,dexter,4,dreng
2010,dia,1,dreng
2010,dian,4,dreng
2010,diar,1,dreng
2010,diego,3,dreng
2010,diesel,2,dreng
2010,diezel,1,dreng
2010,dijar,1,dreng
2010,dilan,1,dreng
2010,dillon,1,dreng
2010,dilshan,1,dreng
2010,dimitri,3,dreng
2010,din,2,dreng
2010,dines,4,dreng
2010,dines-emil,1,dreng
2010,dino,1,dreng
2010,dion,6,dreng
2010,dirch,2,dreng
2010,ditlev,18,dreng
2010,ditmar,1,dreng
2010,divine,1,dreng
2010,divyan,1,dreng
2010,diwan,1,dreng
2010,dmitri,1,dreng
2010,dmitriy,1,dreng
2010,dominic,6,dreng
2010,dominick,1,dreng
2010,dominik,3,dreng
2010,dominiks,1,dreng
2010,dominique,1,dreng
2010,dominykas,1,dreng
2010,don,1,dreng
2010,donatien,1,dreng
2010,dorian,1,dreng
2010,doruk,2,dreng
2010,dragoje,1,dreng
2010,dre,1,dreng
2010,dren,1,dreng
2010,dres,1,dreng
2010,drilon,1,dreng
2010,drin,1,dreng
2010,driton,3,dreng
2010,durim,1,dreng
2010,dustin,3,dreng
2010,dzastins,1,dreng
2010,dzemal,1,dreng
2010,dzenan,1,dreng
2010,dzhem,1,dreng
2010,earvin,1,dreng
2010,easton,1,dreng
2010,ebbe,18,dreng
2010,ebosetaleh,1,dreng
2010,ebubekir,1,dreng
2010,eddi,1,dreng
2010,eddie,8,dreng
2010,edgar,3,dreng
2010,edgaras,1,dreng
2010,edilberto,1,dreng
2010,edin,6,dreng
2010,edion,1,dreng
2010,edmund,1,dreng
2010,edrian,1,dreng
2010,edvard,3,dreng
2010,edvin,2,dreng
2010,edward,3,dreng
2010,edwin,1,dreng
2010,eemil,1,dreng
2010,eero,2,dreng
2010,efe,13,dreng
2010,efekaan,1,dreng
2010,efekan,1,dreng
2010,eg,1,dreng
2010,egil,2,dreng
2010,egill,2,dreng
2010,egon,5,dreng
2010,ehan,1,dreng
2010,eick,1,dreng
2010,eid,1,dreng
2010,eigil,20,dreng
2010,eik,6,dreng
2010,eilman,1,dreng
2010,einar,4,dreng
2010,eisa,1,dreng
2010,eivind,1,dreng
2010,eiwind,1,dreng
2010,ejgil,2,dreng
2010,ejlif,3,dreng
2010,ejnar,3,dreng
2010,ejner,1,dreng
2010,ejub,1,dreng
2010,ejvind,1,dreng
2010,ekrem,2,dreng
2010,eldar,1,dreng
2010,eldin,2,dreng
2010,elham,1,dreng
2010,eli,1,dreng
2010,elia,2,dreng
2010,eliaas,1,dreng
2010,elias,431,dreng
2010,elías,1,dreng
2010,eliaz,9,dreng
2010,elijah,3,dreng
2010,elilan,1,dreng
2010,elion,1,dreng
2010,elíor,1,dreng
2010,eliot,6,dreng
2010,eliott,1,dreng
2010,eliyas,1,dreng
2010,elliot,85,dreng
2010,elliott,18,dreng
2010,elmedin,1,dreng
2010,elmer,9,dreng
2010,elmin,4,dreng
2010,elmir,1,dreng
2010,eloghosa,1,dreng
2010,elon,1,dreng
2010,elton,3,dreng
2010,elvin,2,dreng
2010,elvis,6,dreng
2010,elyas,1,dreng
2010,emad,1,dreng
2010,eman,2,dreng
2010,emanuel,9,dreng
2010,emias,1,dreng
2010,emil,546,dreng
2010,emilian,1,dreng
2010,emilio,10,dreng
2010,emilis,1,dreng
2010,emilius,2,dreng
2010,emin,12,dreng
2010,emir,16,dreng
2010,emirhan,2,dreng
2010,emmanuel,10,dreng
2010,emmet,1,dreng
2010,emrah,1,dreng
2010,emran,2,dreng
2010,emre,7,dreng
2010,ender,1,dreng
2010,endrit,2,dreng
2010,ener,1,dreng
2010,enes,12,dreng
2010,enoch,1,dreng
2010,ensar,4,dreng
2010,enver,1,dreng
2010,enzo,3,dreng
2010,eomer,1,dreng
2010,eran,1,dreng
2010,eray,1,dreng
2010,erdem,2,dreng
2010,eren,7,dreng
2010,erez,2,dreng
2010,erhan,1,dreng
2010,eric,6,dreng
2010,erik,48,dreng
2010,erikas,2,dreng
2010,erion,1,dreng
2010,erjonit,1,dreng
2010,erkan,1,dreng
2010,erman,1,dreng
2010,ernesto,1,dreng
2010,ernst,3,dreng
2010,eron,1,dreng
2010,erti,1,dreng
2010,ervin,2,dreng
2010,eryk,1,dreng
2010,esajas,1,dreng
2010,esam,1,dreng
2010,esat,1,dreng
2010,esben,40,dreng
2010,esbjørn,2,dreng
2010,esgir,1,dreng
2010,eshan,1,dreng
2010,eske,7,dreng
2010,eskil,19,dreng
2010,eskild,27,dreng
2010,esmir,2,dreng
2010,espen,1,dreng
2010,estho,1,dreng
2010,ethan,6,dreng
2010,euan,2,dreng
2010,evald,1,dreng
2010,evan,1,dreng
2010,evelin,1,dreng
2010,ewan,1,dreng
2010,eyad,1,dreng
2010,eymen,1,dreng
2010,eyub,2,dreng
2010,eyyub,1,dreng
2010,ezad,1,dreng
2010,ezaldin,1,dreng
2010,ezekiel,1,dreng
2010,ezel,1,dreng
2010,fabian,16,dreng
2010,fadhel,1,dreng
2010,fadil,1,dreng
2010,fahad,1,dreng
2010,faisal,1,dreng
2010,faizan,1,dreng
2010,falcon,1,dreng
2010,falk,2,dreng
2010,falke,14,dreng
2010,farhan,1,dreng
2010,faris,2,dreng
2010,faruk,1,dreng
2010,farzan,1,dreng
2010,farzin,1,dreng
2010,fatah,1,dreng
2010,fawaz,1,dreng
2010,felipe,1,dreng
2010,felix,253,dreng
2010,félix,2,dreng
2010,ferat,1,dreng
2010,ferdi,1,dreng
2010,ferdinand,8,dreng
2010,fergus,1,dreng
2010,fernando,1,dreng
2010,fevzi,1,dreng
2010,filip,45,dreng
2010,filippo,3,dreng
2010,fillip,12,dreng
2010,finn,9,dreng
2010,finnley,1,dreng
2010,fisnik,1,dreng
2010,fizaan,1,dreng
2010,fjordur,1,dreng
2010,flemming,1,dreng
2010,florian,6,dreng
2010,florin,1,dreng
2010,folke,3,dreng
2010,folmer,3,dreng
2010,fouad,1,dreng
2010,francis,1,dreng
2010,franciszek,1,dreng
2010,frank,4,dreng
2010,frans,2,dreng
2010,franz,2,dreng
2010,fray,1,dreng
2010,freddie,1,dreng
2010,frede,14,dreng
2010,frederick,2,dreng
2010,frederik,571,dreng
2010,fredrik,6,dreng
2010,frei,1,dreng
2010,frej,42,dreng
2010,frey,10,dreng
2010,frode,14,dreng
2010,furkan,12,dreng
2010,gabe,1,dreng
2010,gabriel,95,dreng
2010,gabríel,1,dreng
2010,gabrielius,1,dreng
2010,gabrijel,1,dreng
2010,garðar,1,dreng
2010,gaston,1,dreng
2010,gebrail,1,dreng
2010,geerthanan,1,dreng
2010,gent,1,dreng
2010,geo,1,dreng
2010,georg,14,dreng
2010,george,2,dreng
2010,georgi,1,dreng
2010,georgii,1,dreng
2010,ghassan,1,dreng
2010,gilbert,8,dreng
2010,gilberto,1,dreng
2010,gino,1,dreng
2010,giorgos,1,dreng
2010,gordey,1,dreng
2010,gordon,1,dreng
2010,gorm,6,dreng
2010,gregers,8,dreng
2010,grégoire,1,dreng
2010,grei,1,dreng
2010,grigorij,1,dreng
2010,gunnar-emil,1,dreng
2010,gunner,1,dreng
2010,gustav,492,dreng
2010,gustavo,1,dreng
2010,gürsel,1,dreng
2010,güven,1,dreng
2010,gökdeniz,1,dreng
2010,göktürk,1,dreng
2010,haakan,1,dreng
2010,haakon,3,dreng
2010,haaruun,1,dreng
2010,hadi,12,dreng
2010,hafliði,1,dreng
2010,haidar,2,dreng
2010,haider,3,dreng
2010,haikal,1,dreng
2010,haitham,1,dreng
2010,hajdar,1,dreng
2010,hajder,1,dreng
2010,hakim,1,dreng
2010,haktan,1,dreng
2010,halfdan,24,dreng
2010,halil,3,dreng
2010,hamid,1,dreng
2010,hampus,2,dreng
2010,hamse,1,dreng
2010,hamza,17,dreng
2010,hamzat,1,dreng
2010,hanibal,1,dreng
2010,hannibal,20,dreng
2010,hans,56,dreng
2010,hans-christian,1,dreng
2010,hans-henrik,1,dreng
2010,hans-otto,1,dreng
2010,hanzalah,1,dreng
2010,harald,29,dreng
2010,haraldur,1,dreng
2010,harimaanasa,1,dreng
2010,haris,4,dreng
2010,haroon,2,dreng
2010,harrison,1,dreng
2010,harry,6,dreng
2010,harun,6,dreng
2010,harveer,1,dreng
2010,harvey,1,dreng
2010,hasan,11,dreng
2010,haseeb,1,dreng
2010,hasnain,1,dreng
2010,hassan,18,dreng
2010,hasse,1,dreng
2010,hastian,1,dreng
2010,hasu,1,dreng
2010,havin,1,dreng
2010,hayan,1,dreng
2010,hayden,1,dreng
2010,hazar,1,dreng
2010,hector,29,dreng
2010,heine,1,dreng
2010,hektor,9,dreng
2010,helge,1,dreng
2010,helmer,1,dreng
2010,henrik,11,dreng
2010,henry,9,dreng
2010,henry-lewis,1,dreng
2010,herbert,5,dreng
2010,herluf,2,dreng
2010,herman,10,dreng
2010,hermann,2,dreng
2010,hezan,1,dreng
